Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
49,Perempuan,SMA,Kuli,Belum Kawin,0,13285507,Pelabuhan Ratu,7374356709001327
73,Perempuan,Sarjana,Pegawai Negeri,Cerai,2,14487415,Cisaat,2647998586759132
2,Perempuan,SMP,Pegawai Negeri,Kawin,0,8106361,Cisaat,0695232911062167
61,Perempuan,Sarjana,Dokter,Kawin,0,10949864,Cibadak,9768682964139304
79,Perempuan,Sarjana,Kuli,Cerai,4,9346153,Sukabumi,1007692989269275
35,Laki-laki,Diploma,Pegawai Negeri,Kawin,0,3047855,Jampang,9888855321789743
56,Perempuan,SMA,Pelajar,Cerai,4,7243703,Cisaat,7416872391829941
34,Perempuan,SD,Guru,Belum Kawin,5,19396550,Cibadak,4934752516448924
57,Laki-laki,Diploma,Kuli,Cerai,4,14886484,Sukabumi,8169571701732943
4,Laki-laki,SD,Pengangguran,Belum Kawin,4,16653849,Pelabuhan Ratu,5558094726676157
84,Laki-laki,SD,Guru,Belum Kawin,2,8645655,Pelabuhan Ratu,3764974740152860
9,Perempuan,Sarjana,Guru,Belum Kawin,0,14362433,Pelabuhan Ratu,7192689891472328
0,Laki-laki,SD,Kuli,Cerai,0,11225062,Pelabuhan Ratu,4511963286063129
6,Perempuan,Pascasarjana,Pegawai Negeri,Kawin,3,13065557,Jampang,5998916625735011
75,Perempuan,Sarjana,Pengangguran,Kawin,3,6543216,Parungkuda,0012089374425438
42,Laki-laki,SMA,Kuli,Belum Kawin,2,13537283,Sukabumi,0506742077400884
49,Laki-laki,SMP,Pengangguran,Cerai,2,14266614,Jampang,6458561576962994
75,Perempuan,SMA,Dokter,Kawin,4,2810554,Pelabuhan Ratu,1576409985107474
76,Laki-laki,SMA,Petani,Cerai,0,14445692,Parungkuda,0089827241410588
60,Laki-laki,Sarjana,Pengangguran,Cerai,0,4094050,Sukabumi,7864564208290315
10,Perempuan,SMP,Kuli,Belum Kawin,2,7196917,Parungkuda,2310862606810487
13,Laki-laki,SMA,Pegawai Negeri,Cerai,1,8151217,Cisaat,1310302392972051
43,Perempuan,SD,Kuli,Belum Kawin,4,1521180,Cibadak,3315341100955505
49,Perempuan,Diploma,Petani,Belum Kawin,3,19118231,Jampang,8144615734474762
14,Laki-laki,Pascasarjana,Guru,Belum Kawin,0,8520547,Cibadak,6546216111796858
21,Laki-laki,Pascasarjana,Pelajar,Belum Kawin,1,8742180,Sukabumi,5944595415751592
52,Perempuan,SMA,Pegawai Negeri,Belum Kawin,5,12810706,Cibadak,9258450609050496
70,Perempuan,SD,Petani,Belum Kawin,4,1531368,Sukabumi,7487712374273441
8,Laki-laki,SMP,Guru,Kawin,2,1933089,Cisaat,0046698715591275
3,Perempuan,SMA,Pengangguran,Belum Kawin,2,19179900,Parungkuda,2079774411079605
75,Perempuan,Sarjana,Petani,Belum Kawin,3,9948520,Pelabuhan Ratu,0684891117131798
19,Laki-laki,Pascasarjana,Pelajar,Kawin,0,18976709,Jampang,3627918409910208
22,Perempuan,SMP,Kuli,Kawin,5,5156890,Jampang,6788832455468184
15,Laki-laki,SD,Guru,Cerai,5,16235745,Sukabumi,3174225850510885
73,Perempuan,Diploma,Pelajar,Kawin,1,10053227,Cibadak,0202655753509602
84,Laki-laki,SMP,Guru,Cerai,0,14375587,Sukabumi,4517309268189881
18,Laki-laki,Diploma,Pegawai Negeri,Cerai,2,527930,Cibadak,2883826005767531
57,Laki-laki,SMP,Pegawai Negeri,Belum Kawin,0,11026158,Jampang,2754232661763251
72,Laki-laki,SMP,Pelajar,Kawin,5,17844009,Pelabuhan Ratu,8369533189962784
30,Laki-laki,SMA,Dokter,Belum Kawin,1,17905897,Cibadak,0476848639247703
83,Laki-laki,Pascasarjana,Petani,Kawin,0,11666369,Sukabumi,7241843469073534
16,Perempuan,Sarjana,Petani,Belum Kawin,5,4111520,Parungkuda,6438854090228048
21,Laki-laki,Sarjana,Guru,Belum Kawin,1,12165590,Parungkuda,8302937713177179
19,Perempuan,Diploma,Pegawai Negeri,Cerai,5,12759630,Cisaat,5437323031733117
50,Perempuan,Diploma,Kuli,Cerai,3,3856330,Pelabuhan Ratu,5474615275566935
54,Laki-laki,Diploma,Pelajar,Kawin,2,11965100,Jampang,3923891082917761
0,Laki-laki,SMA,Pelajar,Kawin,5,18772842,Cibadak,0571643369190054
12,Perempuan,Diploma,Guru,Belum Kawin,2,11551139,Sukabumi,9359475351945698
42,Laki-laki,SD,Pengangguran,Cerai,4,12590135,Parungkuda,3928547056568313
81,Perempuan,SMP,Pegawai Negeri,Cerai,3,14960159,Parungkuda,8166534624540854
75,Perempuan,SD,Dokter,Kawin,1,4250980,Pelabuhan Ratu,4074106349424092
11,Laki-laki,Pascasarjana,Pegawai Negeri,Cerai,0,12822047,Parungkuda,9696498678918237
12,Perempuan,Diploma,Pengangguran,Cerai,1,18729103,Cibadak,7788772773617642
51,Perempuan,SMA,Pelajar,Kawin,5,14219066,Cibadak,3279276528017910
34,Perempuan,Sarjana,Pelajar,Cerai,5,944964,Cibadak,4390816300878409
76,Laki-laki,SMP,Kuli,Kawin,5,16590399,Parungkuda,2265645415549932
64,Laki-laki,Diploma,Dokter,Cerai,5,4099167,Pelabuhan Ratu,4838057026158785
66,Perempuan,SMP,Petani,Kawin,4,702555,Jampang,5389858062244398
73,Perempuan,Sarjana,Kuli,Belum Kawin,1,8239275,Pelabuhan Ratu,7451154926358628
79,Laki-laki,Pascasarjana,Guru,Cerai,2,7940350,Parungkuda,2055404263885001
30,Perempuan,SMP,Pengangguran,Kawin,3,17070290,Jampang,1641418137453537
19,Perempuan,SD,Pegawai Negeri,Belum Kawin,3,17756741,Cisaat,4962532075340601
81,Laki-laki,SMP,Dokter,Belum Kawin,0,18856381,Parungkuda,6457251181731348
17,Perempuan,SMA,Petani,Kawin,3,719445,Pelabuhan Ratu,5535079928405937
68,Laki-laki,SMA,Guru,Cerai,1,1542423,Cisaat,4913063863146765
1,Laki-laki,SD,Dokter,Kawin,0,15688819,Jampang,6318431431364014
61,Laki-laki,SMA,Kuli,Belum Kawin,2,2946697,Parungkuda,7057811253701911
72,Perempuan,Pascasarjana,Pelajar,Cerai,5,17185140,Pelabuhan Ratu,2013895513001683
36,Perempuan,SD,Pegawai Negeri,Cerai,0,14198302,Parungkuda,5011109594694672
68,Perempuan,Pascasarjana,Pegawai Negeri,Belum Kawin,1,652933,Jampang,2497303549204401
72,Perempuan,SMA,Pengangguran,Kawin,3,10546479,Jampang,5029704738747691
47,Perempuan,SMA,Pegawai Negeri,Kawin,1,2855356,Pelabuhan Ratu,5541138958864472
72,Laki-laki,Pascasarjana,Guru,Kawin,4,17353073,Pelabuhan Ratu,1482491836843542
22,Perempuan,SMA,Pengangguran,Kawin,5,18418632,Cisaat,8876275844811965
66,Laki-laki,SD,Pegawai Negeri,Cerai,1,6310695,Cisaat,3951756356251821
81,Laki-laki,Pascasarjana,Dokter,Cerai,5,7421074,Sukabumi,6337587396118010
79,Perempuan,SMA,Kuli,Cerai,3,1733657,Jampang,2296699831564109
79,Laki-laki,SMP,Dokter,Cerai,2,9637038,Pelabuhan Ratu,6809284867728063
35,Perempuan,Diploma,Pelajar,Cerai,0,16213390,Sukabumi,8135923416178738
28,Perempuan,Sarjana,Pegawai Negeri,Belum Kawin,1,7674237,Sukabumi,4627549302605979
52,Perempuan,SMP,Pelajar,Kawin,2,11570616,Jampang,4960036266295979
26,Laki-laki,SMA,Kuli,Kawin,4,1254471,Sukabumi,7163118116368168
0,Perempuan,Pascasarjana,Guru,Kawin,0,18518325,Jampang,2396449832623911
35,Perempuan,Sarjana,Pelajar,Kawin,0,10682200,Sukabumi,0040419300546489
4,Perempuan,Pascasarjana,Petani,Belum Kawin,0,2181846,Parungkuda,8337852739937048
36,Perempuan,Sarjana,Pegawai Negeri,Cerai,5,6160909,Pelabuhan Ratu,3560558208270662
49,Laki-laki,Pascasarjana,Pegawai Negeri,Cerai,5,18518670,Parungkuda,5122454319592691
73,Perempuan,SMA,Petani,Cerai,3,12764509,Cisaat,8796011983199749
76,Laki-laki,Pascasarjana,Pegawai Negeri,Kawin,0,13082797,Cibadak,8482595285239369
79,Laki-laki,SMP,Dokter,Cerai,4,5317202,Jampang,4984569167712060
48,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,3,13983428,Parungkuda,3770622098125865
74,Perempuan,SMP,Kuli,Cerai,0,17289525,Parungkuda,2876098413656297
55,Laki-laki,SD,Dokter,Cerai,5,7269905,Pelabuhan Ratu,9874177831770322
69,Laki-laki,SD,Petani,Belum Kawin,3,15404898,Jampang,5421080190592463
2,Laki-laki,SD,Guru,Kawin,2,16710604,Pelabuhan Ratu,3035500478203576
80,Laki-laki,Sarjana,Petani,Cerai,1,5173573,Sukabumi,7836496419472460
6,Perempuan,Diploma,Pegawai Negeri,Cerai,5,6113934,Cisaat,9775042823138527
6,Perempuan,SMP,Kuli,Belum Kawin,3,5748701,Cisaat,0749125960891428
83,Laki-laki,Diploma,Pelajar,Cerai,1,1699354,Jampang,8322659750364015
33,Perempuan,SMP,Petani,Cerai,2,8620633,Cibadak,2916673819339111
50,Laki-laki,Pascasarjana,Petani,Belum Kawin,2,2153711,Jampang,4460335147737953
8,Perempuan,Diploma,Petani,Belum Kawin,0,7134554,Sukabumi,7640932564830505
82,Perempuan,SD,Kuli,Belum Kawin,1,2458486,Jampang,2712135804241900
58,Laki-laki,SD,Dokter,Belum Kawin,2,18952981,Jampang,5406734182929712
25,Perempuan,Pascasarjana,Guru,Belum Kawin,2,5956828,Cibadak,6183330940839291
8,Perempuan,Diploma,Pengangguran,Belum Kawin,4,13314047,Parungkuda,1602604060116253
42,Perempuan,SMP,Guru,Cerai,5,6251265,Jampang,0643016389016900
83,Perempuan,SMP,Guru,Cerai,3,7782339,Jampang,8684392076238450
70,Laki-laki,Diploma,Pegawai Negeri,Belum Kawin,4,12474245,Cibadak,5597036929983637
88,Laki-laki,SMA,Pelajar,Belum Kawin,3,19222547,Jampang,0949667716463301
53,Laki-laki,Pascasarjana,Pelajar,Kawin,3,1945180,Jampang,6215372937047766
87,Laki-laki,SMP,Pelajar,Cerai,1,11877271,Jampang,9968790548683210
12,Perempuan,SMP,Kuli,Kawin,5,4577184,Cibadak,4781062288964596
23,Laki-laki,Diploma,Guru,Kawin,0,7905461,Parungkuda,0212666429316378
41,Laki-laki,SMA,Dokter,Kawin,1,19159136,Cibadak,9360726737087578
80,Perempuan,SD,Pengangguran,Kawin,5,9525413,Sukabumi,8366238861105530
58,Laki-laki,SMP,Pelajar,Belum Kawin,1,6614282,Sukabumi,9552200892206372
77,Perempuan,Pascasarjana,Kuli,Belum Kawin,5,14647516,Sukabumi,0539116747120227
14,Perempuan,Pascasarjana,Pengangguran,Cerai,3,2131864,Cibadak,5312436609225607
82,Perempuan,Diploma,Petani,Cerai,1,12120692,Cisaat,9433854713393717
27,Laki-laki,SMP,Pegawai Negeri,Kawin,5,2109096,Sukabumi,0418627061843698
75,Laki-laki,SD,Dokter,Kawin,1,9153671,Parungkuda,1575258605874989
83,Laki-laki,Diploma,Petani,Cerai,2,2999306,Jampang,3935049200662869
32,Perempuan,Diploma,Petani,Belum Kawin,1,7056916,Parungkuda,6686510140634381
7,Perempuan,SMP,Pelajar,Cerai,4,501400,Pelabuhan Ratu,4722088076800187
76,Laki-laki,Sarjana,Kuli,Cerai,1,16554741,Sukabumi,6470555816943233
1,Laki-laki,SMP,Kuli,Belum Kawin,4,12628359,Parungkuda,3910394891606545
48,Perempuan,Diploma,Guru,Cerai,5,16997002,Sukabumi,3084555853920319
85,Perempuan,Sarjana,Pelajar,Cerai,4,17028748,Pelabuhan Ratu,2966261309500787
26,Perempuan,SD,Petani,Cerai,5,950474,Sukabumi,2614495764978859
19,Laki-laki,SMA,Dokter,Belum Kawin,0,18168381,Pelabuhan Ratu,8900609675245798
19,Perempuan,Pascasarjana,Kuli,Kawin,2,18646265,Cibadak,4647614111450846
9,Perempuan,SMA,Guru,Kawin,4,2844642,Sukabumi,7886321276412992
35,Laki-laki,Diploma,Pelajar,Cerai,3,2798331,Sukabumi,0789972113804492
1,Perempuan,SMA,Pengangguran,Belum Kawin,4,5334464,Cisaat,0864284792450014
25,Laki-laki,SMA,Pengangguran,Belum Kawin,4,12195559,Cibadak,7769627074107011
29,Perempuan,Pascasarjana,Pengangguran,Cerai,5,16658426,Pelabuhan Ratu,3143653079374490
75,Laki-laki,SMP,Dokter,Cerai,1,10366486,Cibadak,1528355944992009
3,Laki-laki,Pascasarjana,Pelajar,Kawin,0,9415886,Cibadak,2080230371360943
57,Perempuan,Diploma,Pengangguran,Cerai,5,16177121,Cibadak,6546469033813029
54,Laki-laki,Diploma,Pengangguran,Kawin,3,19547205,Pelabuhan Ratu,1220658951049938
51,Laki-laki,Sarjana,Petani,Belum Kawin,1,17169989,Cibadak,5409815740969775
51,Perempuan,SD,Pengangguran,Cerai,0,15737789,Jampang,5701743049873283
72,Laki-laki,SMA,Pegawai Negeri,Belum Kawin,0,12758421,Sukabumi,5877599661709694
6,Perempuan,Pascasarjana,Petani,Kawin,1,13454965,Parungkuda,2202844220851711
27,Laki-laki,Sarjana,Kuli,Belum Kawin,0,7783552,Jampang,1687720800143816
62,Laki-laki,SD,Guru,Kawin,5,10436443,Parungkuda,1064252725581101
69,Laki-laki,SD,Pengangguran,Belum Kawin,0,688241,Jampang,5125241343601263
39,Perempuan,SMA,Petani,Kawin,0,18666120,Pelabuhan Ratu,3948939113800361
64,Perempuan,Sarjana,Petani,Belum Kawin,5,18977241,Pelabuhan Ratu,1506955303316528
51,Perempuan,SMP,Pelajar,Cerai,4,5583855,Cisaat,8194712477408300
17,Perempuan,Pascasarjana,Pelajar,Belum Kawin,3,3165960,Cisaat,4674073534960624
4,Perempuan,SMP,Kuli,Cerai,0,14534348,Parungkuda,1017987338626738
70,Laki-laki,Pascasarjana,Pengangguran,Cerai,4,18392237,Jampang,7386268853927041
14,Laki-laki,SMA,Guru,Kawin,3,13261325,Cibadak,5956739740049177
28,Perempuan,Pascasarjana,Guru,Cerai,1,14827241,Sukabumi,2909697179884561
16,Perempuan,SD,Pegawai Negeri,Belum Kawin,2,15416999,Pelabuhan Ratu,8687396019593779
83,Laki-laki,Sarjana,Pelajar,Belum Kawin,1,16420352,Pelabuhan Ratu,8005959547888643
33,Laki-laki,SMP,Dokter,Belum Kawin,2,8761923,Cibadak,3669266905200866
24,Perempuan,SMP,Pelajar,Kawin,4,10274365,Parungkuda,5369508807011278
53,Laki-laki,SMP,Pelajar,Cerai,4,19096716,Sukabumi,9686958611031181
63,Laki-laki,SD,Kuli,Cerai,4,9370534,Cibadak,6631230861714705
58,Laki-laki,SMA,Dokter,Cerai,2,7261753,Parungkuda,2471244662147144
88,Perempuan,SD,Kuli,Kawin,1,13546282,Sukabumi,4431605200504998
62,Laki-laki,SMA,Pegawai Negeri,Kawin,2,7040883,Parungkuda,1534878165516513
77,Perempuan,Sarjana,Kuli,Cerai,3,13476488,Pelabuhan Ratu,6727496295970463
56,Laki-laki,Diploma,Pegawai Negeri,Belum Kawin,0,11755960,Cibadak,0682607946620684
30,Perempuan,Diploma,Kuli,Kawin,2,10869692,Jampang,1279303954634095
54,Perempuan,SMP,Petani,Cerai,1,15558700,Cibadak,7792024952095855
62,Laki-laki,SD,Guru,Belum Kawin,1,13694862,Parungkuda,7611615361477046
42,Laki-laki,Pascasarjana,Pengangguran,Cerai,3,19774236,Sukabumi,0285634836586037
50,Laki-laki,Pascasarjana,Pegawai Negeri,Belum Kawin,0,14365710,Cisaat,2103476668434433
86,Perempuan,SMA,Kuli,Kawin,3,18032761,Sukabumi,4547039876593116
38,Laki-laki,Diploma,Pegawai Negeri,Kawin,0,3755561,Cibadak,7294852415167695
45,Perempuan,Diploma,Dokter,Cerai,1,5230760,Cibadak,2781233975228111
60,Laki-laki,SMA,Guru,Belum Kawin,4,13880856,Sukabumi,6316039714019962
30,Laki-laki,SD,Pengangguran,Kawin,3,2041395,Sukabumi,6641536756894165
14,Perempuan,SMA,Pegawai Negeri,Cerai,5,13138404,Cibadak,8933303468447523
14,Perempuan,Diploma,Dokter,Belum Kawin,5,14936223,Cibadak,6015300074760348
88,Perempuan,Pascasarjana,Dokter,Belum Kawin,2,4532611,Cibadak,8231018359061901
68,Laki-laki,Diploma,Dokter,Kawin,2,2555757,Jampang,8293169029186661
22,Laki-laki,Sarjana,Dokter,Belum Kawin,1,13017870,Pelabuhan Ratu,3151725372887054
75,Laki-laki,Diploma,Guru,Belum Kawin,4,17899926,Cibadak,3570175000392914
21,Perempuan,Sarjana,Pelajar,Kawin,1,18200501,Cisaat,1317371981296256
12,Perempuan,Diploma,Guru,Kawin,2,9892091,Cibadak,5613745555759726
73,Laki-laki,Diploma,Kuli,Cerai,0,18397251,Cibadak,2602800488521679
70,Perempuan,Diploma,Kuli,Kawin,3,17377924,Cisaat,7044105908944943
33,Laki-laki,SMA,Pelajar,Cerai,1,11127785,Pelabuhan Ratu,0881590409226642
32,Perempuan,Diploma,Pelajar,Belum Kawin,3,16263458,Jampang,2359097072756359
55,Laki-laki,Sarjana,Pelajar,Cerai,4,18808062,Cisaat,5009112032153359
67,Perempuan,Sarjana,Petani,Kawin,1,8258833,Parungkuda,7674873731375092
80,Perempuan,Pascasarjana,Pengangguran,Cerai,2,8582591,Sukabumi,0238445182191213
42,Laki-laki,Pascasarjana,Guru,Kawin,5,18067257,Cibadak,1067507762772835
17,Laki-laki,SMA,Kuli,Cerai,4,2278695,Cisaat,9007995296624698
24,Perempuan,SD,Pengangguran,Kawin,1,12461734,Jampang,3273583718942173
87,Laki-laki,Pascasarjana,Pegawai Negeri,Belum Kawin,4,11096152,Cibadak,3823785532588304
28,Laki-laki,Diploma,Kuli,Cerai,5,15135145,Parungkuda,1138638271017501
77,Perempuan,Diploma,Pelajar,Kawin,3,1379224,Cisaat,9082343677553131
5,Laki-laki,SMP,Pegawai Negeri,Cerai,3,18909185,Cibadak,9125983955652319
63,Laki-laki,Pascasarjana,Dokter,Belum Kawin,0,2435366,Pelabuhan Ratu,3841819603568591
72,Laki-laki,Pascasarjana,Pegawai Negeri,Belum Kawin,5,8159619,Parungkuda,1516888028060364
74,Laki-laki,SMA,Pegawai Negeri,Cerai,2,5606732,Parungkuda,2244648320813478
73,Perempuan,SMP,Petani,Belum Kawin,0,11142398,Cibadak,2939043128173084
73,Perempuan,Sarjana,Petani,Kawin,5,6522905,Cisaat,3326973444393595
36,Perempuan,Pascasarjana,Pegawai Negeri,Cerai,4,11694355,Jampang,7226868605325400
53,Laki-laki,Diploma,Kuli,Cerai,2,639372,Parungkuda,0102199156293359
88,Laki-laki,Diploma,Pelajar,Kawin,4,11955342,Cibadak,6286566877542826
48,Perempuan,Sarjana,Pegawai Negeri,Belum Kawin,4,17095732,Pelabuhan Ratu,6799623979267776
66,Perempuan,Pascasarjana,Pelajar,Belum Kawin,4,18041665,Jampang,3176378740994850
60,Laki-laki,Diploma,Guru,Cerai,0,1788219,Sukabumi,1848717646045323
73,Perempuan,Diploma,Pegawai Negeri,Belum Kawin,5,5459233,Cibadak,4561658243904363
73,Perempuan,SMP,Petani,Cerai,4,2523010,Parungkuda,4042088602144136
42,Laki-laki,SMA,Dokter,Cerai,3,13927150,Sukabumi,9092696004200860
70,Perempuan,SMA,Pegawai Negeri,Kawin,1,18505576,Pelabuhan Ratu,0829586683025481
26,Perempuan,Diploma,Pegawai Negeri,Belum Kawin,2,10485033,Jampang,9773517565093790
48,Laki-laki,Sarjana,Pengangguran,Kawin,3,2401534,Sukabumi,5253993435502903
79,Perempuan,SMP,Petani,Belum Kawin,4,19289454,Jampang,4436855037543680
54,Laki-laki,SMA,Petani,Belum Kawin,2,13570058,Cibadak,2549834601880083
63,Laki-laki,SMA,Dokter,Kawin,4,9590461,Cisaat,2236107851012476
30,Laki-laki,Diploma,Pelajar,Cerai,0,6702316,Sukabumi,3201960266843438
16,Perempuan,Diploma,Pelajar,Cerai,1,7928564,Cisaat,6810280896232483
69,Laki-laki,Diploma,Petani,Kawin,3,5962363,Cisaat,8368084067297339
58,Perempuan,SMP,Kuli,Belum Kawin,1,16070562,Cibadak,6177217700086443
8,Perempuan,SD,Pelajar,Kawin,2,14915902,Sukabumi,0642965628275566
35,Perempuan,Sarjana,Kuli,Kawin,3,17419428,Cibadak,0454241010701656
60,Perempuan,Sarjana,Pengangguran,Belum Kawin,3,3073805,Jampang,0316730984346378
89,Perempuan,SMP,Pegawai Negeri,Kawin,1,1809396,Cisaat,0207214914985409
80,Laki-laki,Diploma,Petani,Cerai,0,7955099,Cisaat,1358927603982910
78,Perempuan,Sarjana,Dokter,Cerai,0,15192699,Jampang,2142185433456531
32,Laki-laki,Diploma,Pengangguran,Belum Kawin,5,10355987,Parungkuda,9741742109326434
56,Perempuan,SD,Guru,Kawin,3,14416488,Jampang,1017044239586635
63,Perempuan,Diploma,Pelajar,Cerai,2,17811336,Cisaat,4482565332793600
23,Perempuan,Pascasarjana,Guru,Kawin,5,4901323,Cisaat,8176682650842361
87,Perempuan,Sarjana,Petani,Belum Kawin,5,4132583,Cisaat,8896312086035667
56,Laki-laki,Pascasarjana,Pengangguran,Cerai,0,16898652,Cisaat,1162586771248885
64,Perempuan,SD,Kuli,Kawin,2,10986916,Jampang,7856620249919754
87,Perempuan,Sarjana,Pelajar,Kawin,4,4887675,Cibadak,5414274572742966
6,Perempuan,Sarjana,Pengangguran,Belum Kawin,1,4749033,Pelabuhan Ratu,2427829981384869
1,Laki-laki,Sarjana,Pelajar,Belum Kawin,3,636489,Cibadak,2205879231493035
65,Perempuan,Diploma,Guru,Belum Kawin,0,8877484,Sukabumi,4495506749183140
19,Perempuan,Sarjana,Pegawai Negeri,Kawin,0,1274523,Pelabuhan Ratu,4775678158673264
44,Perempuan,SD,Guru,Belum Kawin,2,5572319,Parungkuda,4260938409693215
33,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,2,4347314,Pelabuhan Ratu,7218574284576028
22,Perempuan,Diploma,Kuli,Cerai,2,2398710,Cisaat,9484560301945065
55,Perempuan,Diploma,Pegawai Negeri,Cerai,0,716408,Cisaat,3367298426750525
32,Laki-laki,SD,Guru,Belum Kawin,4,16432260,Parungkuda,1443438264759650
36,Perempuan,SMP,Pegawai Negeri,Belum Kawin,3,7128920,Jampang,5623702673881270
34,Laki-laki,Pascasarjana,Petani,Kawin,4,5605630,Jampang,7044956949254069
63,Perempuan,Sarjana,Guru,Belum Kawin,0,17634337,Pelabuhan Ratu,6934603748978282
15,Laki-laki,Diploma,Pegawai Negeri,Cerai,5,11874732,Cibadak,5935463384987416
84,Laki-laki,SD,Kuli,Cerai,0,15822321,Sukabumi,2441561362745956
66,Perempuan,Pascasarjana,Pelajar,Cerai,3,3908917,Cisaat,9010202096833857
75,Laki-laki,SMA,Petani,Kawin,1,7235784,Sukabumi,4868242492909597
69,Perempuan,Sarjana,Dokter,Cerai,3,5986866,Sukabumi,2403186478758267
38,Laki-laki,SMP,Kuli,Cerai,3,11816566,Parungkuda,8325545592162168
45,Laki-laki,Pascasarjana,Pengangguran,Kawin,5,19867258,Pelabuhan Ratu,0857659558026716
70,Perempuan,Diploma,Pegawai Negeri,Belum Kawin,5,10971468,Cibadak,5801543045002958
26,Perempuan,SD,Kuli,Cerai,3,11298988,Parungkuda,7041816996001563
84,Laki-laki,SD,Dokter,Cerai,4,17033648,Parungkuda,1946016597080058
64,Perempuan,SD,Pengangguran,Belum Kawin,5,3465982,Pelabuhan Ratu,0149787382012025
40,Laki-laki,Diploma,Kuli,Belum Kawin,2,12153296,Cisaat,8085722965087052
1,Perempuan,SD,Pegawai Negeri,Belum Kawin,4,16515873,Parungkuda,7669746807208658
63,Perempuan,Diploma,Pelajar,Kawin,5,1103172,Parungkuda,1338885594767638
67,Laki-laki,Pascasarjana,Petani,Belum Kawin,3,5663406,Jampang,9296625556435962
65,Laki-laki,Sarjana,Guru,Cerai,2,7880813,Jampang,8139333931409500
55,Laki-laki,SMA,Petani,Kawin,1,19662636,Parungkuda,6082906750248317
33,Perempuan,Pascasarjana,Pengangguran,Kawin,5,8800606,Cibadak,9405324945972193
54,Perempuan,Sarjana,Pelajar,Kawin,4,18641448,Sukabumi,3981963073138206
40,Laki-laki,Diploma,Pelajar,Kawin,0,5631772,Pelabuhan Ratu,9923138859598036
16,Perempuan,Diploma,Kuli,Cerai,4,19817700,Pelabuhan Ratu,3447386652632657
56,Laki-laki,SD,Dokter,Cerai,5,3632034,Sukabumi,4012627200335338
0,Perempuan,Pascasarjana,Pelajar,Cerai,3,8387415,Cibadak,0858921884719385
88,Perempuan,Sarjana,Pengangguran,Belum Kawin,5,10068164,Cibadak,5259541192155695
85,Perempuan,Pascasarjana,Pegawai Negeri,Kawin,2,6361310,Sukabumi,3874581607768095
42,Laki-laki,SMA,Dokter,Belum Kawin,1,2148723,Sukabumi,6225921242947683
10,Perempuan,SMA,Pengangguran,Kawin,5,8913067,Cibadak,8463143973778505
53,Laki-laki,SD,Pengangguran,Cerai,5,7712891,Jampang,7855809818314696
57,Laki-laki,Pascasarjana,Pelajar,Cerai,5,16857213,Parungkuda,8181507832761539
89,Perempuan,SMA,Pengangguran,Kawin,2,4171699,Cibadak,7433478700377243
73,Perempuan,Sarjana,Pegawai Negeri,Belum Kawin,2,10110452,Jampang,7391493803465205
42,Perempuan,Diploma,Pegawai Negeri,Kawin,4,7995400,Jampang,0200389420817424
62,Laki-laki,SMP,Guru,Kawin,3,4878641,Jampang,7856282949050633
7,Perempuan,SMP,Pelajar,Kawin,1,15398271,Cibadak,0326074712925794
68,Perempuan,Pascasarjana,Kuli,Kawin,3,1488818,Sukabumi,5012642212002823
77,Laki-laki,Diploma,Guru,Kawin,5,11334181,Cibadak,0048009393515651
12,Laki-laki,SD,Pelajar,Belum Kawin,4,11314763,Jampang,9331437122378270
3,Perempuan,Diploma,Dokter,Cerai,5,8808727,Sukabumi,9516611959105610
54,Perempuan,SD,Pegawai Negeri,Kawin,3,6513636,Cisaat,7308147789980789
76,Perempuan,Pascasarjana,Pengangguran,Kawin,5,14127040,Cisaat,2831915685512268
3,Laki-laki,Pascasarjana,Kuli,Cerai,4,3367010,Cibadak,9426379127940928
72,Laki-laki,Pascasarjana,Pegawai Negeri,Belum Kawin,3,11900528,Parungkuda,1895345141513625
53,Laki-laki,Diploma,Petani,Belum Kawin,2,12468030,Parungkuda,7513000471070432
58,Perempuan,Sarjana,Guru,Cerai,4,18352972,Pelabuhan Ratu,5668634563399312
23,Perempuan,Diploma,Pegawai Negeri,Belum Kawin,1,2424462,Parungkuda,1023161140981144
73,Laki-laki,Pascasarjana,Petani,Belum Kawin,4,1044414,Pelabuhan Ratu,4608278659441113
65,Perempuan,Diploma,Guru,Belum Kawin,4,13671013,Jampang,2147468480705283
43,Perempuan,SMP,Pegawai Negeri,Cerai,4,777851,Cisaat,3629965455854880
35,Laki-laki,Pascasarjana,Kuli,Cerai,4,14872222,Cibadak,7267331583225161
55,Laki-laki,Sarjana,Pelajar,Belum Kawin,5,7283436,Parungkuda,4600087027986172
1,Laki-laki,SD,Guru,Belum Kawin,0,3355158,Pelabuhan Ratu,9863669748118961
81,Laki-laki,Diploma,Petani,Kawin,1,8392894,Sukabumi,9485633268773877
84,Laki-laki,Pascasarjana,Dokter,Cerai,3,3283678,Pelabuhan Ratu,0516441325318111
8,Laki-laki,Sarjana,Guru,Cerai,3,12629857,Pelabuhan Ratu,9517857325134255
53,Laki-laki,SMA,Pegawai Negeri,Kawin,4,16314492,Pelabuhan Ratu,3929574326656323
