Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
22,Laki-laki,SMA,PNS,Cerai,1,17616624,Cibadak,7895966668987131
22,Laki-laki,SMA,PNS,Kawin,2,10547939,Jampang,6375414121003805
27,Perempuan,Sarjana,Guru,Cerai,0,4041865,Cibadak,5754504857717510
25,Perempuan,Diploma,Pengangguran,Kawin,0,8732990,Parungkuda,9458743517981665
24,Laki-laki,Diploma,Pelajar,Belum Kawin,3,16213212,Jampang,3356635788914166
36,Laki-laki,Sarjana,Mahasiswa,Kawin,0,17502529,Jampang,9023141663120443
35,Perempuan,SMA,Guru,Belum Kawin,5,8313607,Pelabuhan Ratu,9288991674917174
25,Laki-laki,Sarjana,Pengangguran,Belum Kawin,0,19401467,Sukabumi,8948872931705724
22,Perempuan,SD,Pengangguran,Kawin,0,16493882,Parungkuda,9143174398372070
32,Laki-laki,Pascasarjana,PNS,Belum Kawin,5,10155098,Jampang,7385045846369914
37,Laki-laki,Sarjana,Guru,Cerai,3,6779950,Cisaat,8997484681973782
24,Laki-laki,Diploma,Kuli,Kawin,3,19445915,Cibadak,8575542071598598
24,Perempuan,SMP,Mahasiswa,Cerai,5,9236973,Sukabumi,9237979611586644
31,Laki-laki,Sarjana,PNS,Kawin,5,6599471,Parungkuda,9362332928558586
35,Laki-laki,SMP,Kuli,Kawin,0,15575772,Cibadak,2752672338063680
25,Perempuan,SD,PNS,Kawin,5,10586774,Parungkuda,0622540776502664
36,Perempuan,Sarjana,Guru,Cerai,4,11284500,Pelabuhan Ratu,0306665162815526
34,Laki-laki,SMA,Mahasiswa,Cerai,5,17400299,Jampang,8387108607599456
24,Laki-laki,SMP,Pelajar,Cerai,2,1120414,Jampang,9906726904255907
37,Perempuan,SMP,Mahasiswa,Belum Kawin,0,9512380,Sukabumi,6347989093650791
31,Perempuan,Sarjana,Kuli,Cerai,2,16939056,Jampang,0120484647294833
31,Laki-laki,Sarjana,Kuli,Kawin,1,1487522,Parungkuda,2436287280749755
27,Laki-laki,SD,Pengangguran,Belum Kawin,1,8126585,Jampang,5667756556000105
38,Perempuan,SD,Mahasiswa,Belum Kawin,1,5230247,Jampang,2291305464245151
29,Perempuan,Diploma,Guru,Belum Kawin,2,3595038,Parungkuda,9941903799108665
35,Laki-laki,Diploma,Mahasiswa,Belum Kawin,2,14810421,Cisaat,7108433029874069
31,Laki-laki,SMA,PNS,Kawin,2,17195895,Cibadak,9819726073347371
23,Perempuan,SMP,Pelajar,Belum Kawin,3,4906077,Pelabuhan Ratu,3782981939590142
26,Perempuan,SMP,Pelajar,Belum Kawin,5,1258459,Jampang,3295701311338146
27,Laki-laki,SMP,Guru,Cerai,2,7470278,Pelabuhan Ratu,6117225195847487
38,Laki-laki,SMP,Kuli,Kawin,1,3753170,Parungkuda,3578858085398496
23,Laki-laki,Diploma,Pelajar,Belum Kawin,1,7580134,Parungkuda,4555640579195759
23,Laki-laki,Diploma,Guru,Kawin,5,7866833,Parungkuda,3029730296242143
39,Perempuan,Pascasarjana,Kuli,Kawin,3,1123848,Cisaat,2518454589365609
28,Laki-laki,Diploma,Kuli,Kawin,0,16955805,Cisaat,2800101881257441
28,Laki-laki,Diploma,Guru,Kawin,3,16122624,Cisaat,0492944638135407
26,Laki-laki,SMA,Mahasiswa,Cerai,1,16355432,Sukabumi,6612864202916212
31,Perempuan,Sarjana,Pelajar,Kawin,0,13226670,Cisaat,9067121854084525
26,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,0,14058696,Cibadak,6404447169684388
37,Laki-laki,SMP,Mahasiswa,Kawin,0,15734205,Sukabumi,1352665366690945
22,Perempuan,Pascasarjana,Pengangguran,Kawin,1,4596634,Cisaat,4385607508198494
30,Perempuan,SMP,Guru,Belum Kawin,0,11459383,Sukabumi,6362599416501163
26,Perempuan,Diploma,Pelajar,Cerai,4,3906814,Cisaat,3096516713755597
25,Laki-laki,Sarjana,Pelajar,Kawin,0,8412045,Pelabuhan Ratu,7118526572530376
27,Perempuan,SD,Mahasiswa,Cerai,3,7781795,Parungkuda,2019120662990625
32,Laki-laki,SMA,Guru,Cerai,1,17742574,Jampang,0268438811462945
38,Laki-laki,Diploma,Mahasiswa,Belum Kawin,5,4639595,Pelabuhan Ratu,7661091471474485
39,Perempuan,Pascasarjana,Kuli,Kawin,2,17755031,Sukabumi,2637101615797068
34,Perempuan,SMA,Mahasiswa,Cerai,0,10741955,Cibadak,4929834313871459
29,Laki-laki,SMP,Kuli,Kawin,4,554726,Pelabuhan Ratu,2013799306261055
24,Perempuan,SD,Pengangguran,Belum Kawin,4,18360239,Parungkuda,0735154893099313
31,Laki-laki,SMP,Guru,Belum Kawin,4,2346625,Cibadak,9936366690880109
25,Perempuan,SMA,Pengangguran,Cerai,0,12913456,Cisaat,5793904637385420
32,Laki-laki,SMP,Pelajar,Cerai,4,12510668,Jampang,1951490041842157
38,Perempuan,Pascasarjana,Kuli,Kawin,5,3224258,Cibadak,6047344564625851
38,Perempuan,SD,Mahasiswa,Kawin,1,9176318,Cibadak,5935457115735138
26,Laki-laki,SD,Guru,Cerai,1,10458078,Cisaat,1853311640406966
29,Perempuan,Pascasarjana,Kuli,Kawin,0,16721305,Cibadak,5836900574281851
27,Perempuan,Sarjana,Pelajar,Kawin,1,4276091,Parungkuda,2930076391042735
34,Perempuan,SMA,Pengangguran,Kawin,5,17609664,Parungkuda,8324530516580499
23,Perempuan,SD,Pelajar,Belum Kawin,2,10715822,Pelabuhan Ratu,9477145217458298
22,Perempuan,SMA,Pelajar,Belum Kawin,5,13799550,Pelabuhan Ratu,9451754875917998
28,Perempuan,SMA,Kuli,Kawin,5,15074577,Pelabuhan Ratu,1210825177338320
29,Perempuan,SMP,Pengangguran,Kawin,3,1631189,Jampang,6462025545807177
22,Laki-laki,Pascasarjana,Kuli,Kawin,2,8731615,Jampang,4207632447945026
29,Perempuan,SMP,PNS,Cerai,1,7864068,Cibadak,8761845844700507
31,Laki-laki,SMP,Pengangguran,Kawin,2,2811295,Parungkuda,4083550976642452
26,Perempuan,SMP,Pelajar,Kawin,2,18086424,Jampang,0187860365105836
25,Laki-laki,Sarjana,Pengangguran,Belum Kawin,5,8700244,Sukabumi,0069643963621052
31,Perempuan,Pascasarjana,Pelajar,Kawin,4,19910321,Cisaat,9116095175112201
28,Perempuan,Sarjana,Mahasiswa,Kawin,4,4281966,Sukabumi,3905222552903417
29,Perempuan,SMA,PNS,Cerai,1,17411364,Sukabumi,4977785103513688
29,Laki-laki,SMP,PNS,Belum Kawin,3,7430921,Pelabuhan Ratu,4391753419593817
34,Perempuan,Sarjana,Kuli,Cerai,4,3037015,Jampang,3378324795410379
23,Laki-laki,Pascasarjana,PNS,Kawin,1,15943349,Cibadak,5278242291558214
30,Perempuan,Sarjana,Mahasiswa,Cerai,3,12181235,Parungkuda,5652485725919322
35,Laki-laki,Pascasarjana,Kuli,Cerai,4,11407362,Sukabumi,6221814444143573
33,Perempuan,Pascasarjana,Pelajar,Cerai,2,19611992,Sukabumi,0531142699430869
22,Perempuan,Sarjana,Pelajar,Kawin,2,5969121,Jampang,6765127277037348
29,Laki-laki,Pascasarjana,Mahasiswa,Kawin,5,4734040,Jampang,0575080509459912
36,Laki-laki,Diploma,PNS,Cerai,5,19533320,Cibadak,4658840040046449
25,Laki-laki,Sarjana,Guru,Kawin,4,8378441,Cibadak,4524446739621383
39,Laki-laki,Pascasarjana,Pelajar,Cerai,2,7413806,Parungkuda,7517405603694785
36,Laki-laki,Sarjana,PNS,Cerai,4,5456271,Sukabumi,7177610663611461
24,Laki-laki,SMA,Mahasiswa,Kawin,5,8837867,Pelabuhan Ratu,7044219467311951
36,Laki-laki,SMA,PNS,Kawin,1,1922355,Pelabuhan Ratu,7188204108221761
39,Perempuan,Diploma,Pengangguran,Belum Kawin,4,17155340,Parungkuda,2372534209889439
35,Laki-laki,Pascasarjana,Pelajar,Belum Kawin,2,706886,Parungkuda,7043820532258160
34,Laki-laki,Sarjana,Kuli,Kawin,2,7921484,Cisaat,9911910075921303
32,Perempuan,Sarjana,Pelajar,Kawin,5,3129080,Cibadak,1063547247530081
30,Perempuan,SMP,Guru,Cerai,5,6787310,Jampang,6791880716774350
23,Perempuan,Pascasarjana,Pelajar,Belum Kawin,5,572380,Cibadak,4228451871910886
32,Laki-laki,Sarjana,Pelajar,Kawin,3,1653771,Sukabumi,8598252154903890
39,Perempuan,SMA,Kuli,Belum Kawin,5,4584070,Pelabuhan Ratu,0069538863088014
36,Perempuan,Pascasarjana,Mahasiswa,Cerai,4,18483673,Cibadak,7738686264833923
27,Laki-laki,SMP,Guru,Belum Kawin,2,15479124,Pelabuhan Ratu,8702008223570224
24,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,1,13465948,Parungkuda,3204320967386055
36,Perempuan,Diploma,Kuli,Belum Kawin,0,13666793,Cibadak,4859995536021788
22,Perempuan,SMA,Guru,Cerai,2,14412614,Parungkuda,1562843133051047
37,Perempuan,SD,Mahasiswa,Belum Kawin,3,973801,Jampang,9159453011946032
27,Laki-laki,SMP,Pelajar,Kawin,3,11302477,Sukabumi,6175150797089735
28,Perempuan,Sarjana,PNS,Kawin,3,13195607,Cisaat,3267639790737885
22,Laki-laki,SMP,Guru,Belum Kawin,3,17129621,Parungkuda,7630861227471883
39,Laki-laki,Sarjana,Pengangguran,Cerai,4,7489239,Sukabumi,8450514772746393
31,Perempuan,Diploma,Pengangguran,Belum Kawin,3,5046148,Cisaat,7092129416218885
24,Perempuan,Sarjana,PNS,Belum Kawin,2,7762351,Jampang,1479444672235572
31,Perempuan,Pascasarjana,Guru,Belum Kawin,0,13499468,Jampang,8147856817345134
30,Laki-laki,Diploma,Pelajar,Kawin,3,5249006,Pelabuhan Ratu,0894357458289644
35,Laki-laki,Diploma,Mahasiswa,Cerai,4,15989836,Pelabuhan Ratu,5395292942622311
36,Perempuan,Diploma,Pengangguran,Kawin,1,12575709,Parungkuda,0961273319428625
24,Laki-laki,Pascasarjana,Kuli,Belum Kawin,5,6389155,Cisaat,1543258375162292
33,Perempuan,SD,Pelajar,Belum Kawin,2,18961845,Cibadak,2282683567230423
34,Laki-laki,Sarjana,Guru,Kawin,0,14523172,Cibadak,2163682830738254
32,Laki-laki,SMA,Pengangguran,Cerai,2,17862792,Jampang,1481614724262609
24,Perempuan,Sarjana,Kuli,Kawin,5,12921035,Cibadak,9960547727208873
26,Laki-laki,Pascasarjana,Mahasiswa,Kawin,5,15209518,Jampang,7171968163919994
23,Perempuan,Sarjana,Pelajar,Belum Kawin,2,9249635,Pelabuhan Ratu,9285488234681686
28,Laki-laki,SD,Guru,Cerai,3,5146421,Pelabuhan Ratu,8633994741786657
33,Laki-laki,SD,Mahasiswa,Kawin,0,11713612,Parungkuda,2349398534748816
22,Laki-laki,Sarjana,PNS,Belum Kawin,2,2023699,Cisaat,8852090568010291
30,Perempuan,SD,Kuli,Kawin,4,710854,Parungkuda,2047063323559673
34,Perempuan,Sarjana,PNS,Kawin,1,9943694,Cibadak,4766727449010145
35,Laki-laki,SMP,Pelajar,Cerai,1,7997264,Cibadak,1675111068712058
35,Laki-laki,SMA,Mahasiswa,Kawin,4,10860732,Cibadak,6369511649147225
28,Perempuan,Pascasarjana,Pengangguran,Cerai,2,5428422,Cisaat,8725479630095098
37,Laki-laki,Diploma,Mahasiswa,Cerai,0,10543688,Parungkuda,3511434471231164
28,Laki-laki,SMP,Guru,Cerai,0,4627456,Parungkuda,6060807184499589
27,Perempuan,SD,PNS,Kawin,5,9684477,Jampang,8482917442099459
33,Laki-laki,Pascasarjana,Kuli,Belum Kawin,0,3497140,Sukabumi,3229733291664088
35,Perempuan,SMA,Pengangguran,Cerai,3,4250543,Jampang,0183131486476819
23,Laki-laki,SD,Guru,Kawin,5,12982721,Cibadak,0261116142296333
35,Perempuan,Diploma,Guru,Cerai,0,19984044,Cibadak,1952602637416080
34,Perempuan,SMP,PNS,Kawin,2,12641078,Sukabumi,0463619260930837
27,Laki-laki,SMP,Kuli,Belum Kawin,3,11925002,Pelabuhan Ratu,2638489333164632
31,Laki-laki,SMP,PNS,Cerai,5,4848740,Parungkuda,2509470903577291
34,Laki-laki,SMA,Mahasiswa,Belum Kawin,1,675471,Cisaat,9145475152357112
39,Perempuan,Diploma,Mahasiswa,Belum Kawin,3,12036958,Cibadak,0503325101258091
31,Laki-laki,Sarjana,Pelajar,Kawin,5,11739639,Sukabumi,5439151019401368
29,Laki-laki,SMP,PNS,Belum Kawin,1,17953757,Parungkuda,7797438092153859
37,Perempuan,SMP,Mahasiswa,Belum Kawin,1,9247583,Pelabuhan Ratu,4627325892127615
29,Perempuan,Pascasarjana,Kuli,Cerai,0,5514246,Parungkuda,6785019293165174
38,Laki-laki,SMA,PNS,Cerai,5,15339293,Cisaat,7415596190349249
39,Perempuan,SD,Pengangguran,Kawin,2,18901018,Cisaat,1427877321374887
37,Perempuan,SMP,Kuli,Cerai,0,10516840,Pelabuhan Ratu,4731683777936790
29,Laki-laki,Pascasarjana,Mahasiswa,Cerai,0,5122322,Cibadak,1248966354378536
33,Perempuan,Pascasarjana,Kuli,Belum Kawin,4,12007725,Sukabumi,0033434536062737
24,Perempuan,Diploma,Kuli,Belum Kawin,1,7220230,Sukabumi,6634435541539868
25,Perempuan,Sarjana,Mahasiswa,Kawin,4,14508177,Jampang,9776007212429534
22,Perempuan,Pascasarjana,Kuli,Cerai,0,4279778,Sukabumi,9870375504001254
35,Laki-laki,Diploma,PNS,Kawin,2,1989714,Pelabuhan Ratu,0876881947909554
34,Perempuan,SMA,Guru,Cerai,3,17157915,Sukabumi,7659893095509393
22,Laki-laki,Diploma,Kuli,Cerai,0,10714030,Sukabumi,9542800959653476
24,Laki-laki,Diploma,Pengangguran,Belum Kawin,4,16557884,Parungkuda,4727552067054600
33,Perempuan,SMA,Kuli,Cerai,2,18499428,Cibadak,5340518283641723
24,Perempuan,Diploma,Pelajar,Kawin,2,10916523,Pelabuhan Ratu,2940308589461269
25,Laki-laki,SD,Pengangguran,Belum Kawin,3,18176227,Jampang,7198338510585142
33,Laki-laki,Sarjana,Pelajar,Belum Kawin,0,12968334,Parungkuda,6180599468302064
37,Perempuan,Pascasarjana,Guru,Kawin,3,1912823,Cisaat,6274581801247040
22,Perempuan,Diploma,Pengangguran,Cerai,2,8786977,Parungkuda,1275924422719608
38,Perempuan,Diploma,Kuli,Belum Kawin,2,9627615,Parungkuda,4094461719972776
32,Perempuan,SMA,Pelajar,Belum Kawin,3,13830159,Parungkuda,5040783340127868
33,Laki-laki,Diploma,Pengangguran,Kawin,4,2770310,Cisaat,9554885796651661
35,Perempuan,Diploma,Pengangguran,Cerai,0,6864441,Sukabumi,5999873067806408
39,Laki-laki,Diploma,Pengangguran,Kawin,4,14309893,Jampang,1852824299094397
36,Perempuan,SMP,Mahasiswa,Belum Kawin,3,15668699,Sukabumi,0267647726430241
22,Perempuan,SD,Kuli,Belum Kawin,3,15480009,Sukabumi,3821266985194226
35,Perempuan,Pascasarjana,Pelajar,Cerai,0,1884411,Pelabuhan Ratu,4974443320731954
30,Laki-laki,Diploma,Kuli,Kawin,2,5076205,Cisaat,5796010492073350
24,Laki-laki,SD,PNS,Cerai,3,8884680,Cisaat,6398969930859228
30,Laki-laki,Sarjana,PNS,Belum Kawin,3,16527539,Pelabuhan Ratu,5229837693194468
24,Perempuan,SMA,PNS,Kawin,0,10042999,Pelabuhan Ratu,2091232338029360
31,Laki-laki,Diploma,Pelajar,Cerai,5,1093130,Cisaat,3156309137700842
26,Perempuan,Pascasarjana,Pelajar,Belum Kawin,4,19660826,Sukabumi,6238892030993609
29,Perempuan,Diploma,Pelajar,Belum Kawin,4,8210460,Parungkuda,4846564227340748
25,Laki-laki,Pascasarjana,Pengangguran,Kawin,4,13132144,Cisaat,1118886012110863
22,Laki-laki,SMA,Mahasiswa,Kawin,0,8182745,Cisaat,0564973097027010
29,Perempuan,SD,Pelajar,Kawin,2,9100704,Pelabuhan Ratu,9894163764616466
24,Laki-laki,SD,PNS,Cerai,0,10393272,Pelabuhan Ratu,8865330428496674
30,Perempuan,SMP,Guru,Cerai,3,4007359,Jampang,7205983258125379
34,Laki-laki,Sarjana,Pelajar,Kawin,5,19292826,Jampang,0530393836763134
33,Laki-laki,SMP,Kuli,Cerai,0,18455651,Jampang,8602085060134142
25,Laki-laki,SMP,Mahasiswa,Belum Kawin,5,9645953,Jampang,7909394102874135
37,Perempuan,Diploma,Guru,Kawin,4,9766225,Cibadak,0189764363717505
26,Perempuan,Sarjana,Pelajar,Kawin,0,13263857,Jampang,9857659787809449
22,Laki-laki,SMP,Pengangguran,Cerai,0,6125223,Cibadak,1127955708826445
22,Perempuan,Pascasarjana,Kuli,Kawin,1,14902196,Parungkuda,1176333240967224
25,Laki-laki,Diploma,Kuli,Cerai,2,18876514,Jampang,7697756705617691
37,Perempuan,SMA,Pengangguran,Kawin,3,17369602,Parungkuda,2561187940277543
30,Perempuan,Sarjana,Guru,Cerai,4,7633066,Cisaat,1960849952156328
27,Perempuan,Sarjana,Pelajar,Kawin,1,2045739,Parungkuda,4157963147087424
31,Perempuan,Pascasarjana,Guru,Belum Kawin,2,4042781,Sukabumi,8852979862342498
26,Perempuan,Sarjana,Pengangguran,Belum Kawin,0,1881586,Cisaat,6396431946756772
26,Perempuan,SD,Pelajar,Kawin,2,16419101,Pelabuhan Ratu,0397120841935345
36,Laki-laki,Sarjana,PNS,Kawin,5,3208474,Sukabumi,1581985970372973
24,Perempuan,Sarjana,Kuli,Cerai,2,3883131,Sukabumi,9595184862183980
27,Perempuan,Diploma,PNS,Cerai,3,8407798,Cibadak,6461829480223248
24,Perempuan,SD,Pelajar,Belum Kawin,4,1890548,Sukabumi,7535570587413185
24,Perempuan,Diploma,PNS,Cerai,2,14221248,Sukabumi,0814048406434439
39,Perempuan,SMA,Pelajar,Kawin,4,15893285,Jampang,3400386543767827
34,Laki-laki,SMP,Pengangguran,Cerai,2,7541180,Jampang,9081648991285633
37,Laki-laki,Sarjana,Guru,Cerai,2,3075717,Jampang,6340641033563866
37,Laki-laki,Pascasarjana,Pengangguran,Kawin,3,17288031,Parungkuda,9177677821288798
28,Perempuan,SMA,Pelajar,Kawin,0,17368495,Parungkuda,2113524913161209
36,Perempuan,SD,Kuli,Kawin,0,4848222,Sukabumi,3788351901844211
33,Perempuan,SMA,PNS,Kawin,0,15017647,Pelabuhan Ratu,5199868077392178
36,Perempuan,Sarjana,Pengangguran,Cerai,4,17266961,Jampang,9662786932747700
37,Laki-laki,Diploma,PNS,Belum Kawin,5,2583396,Jampang,6202444251800377
36,Perempuan,SMA,Guru,Belum Kawin,1,8882734,Cibadak,8042516418476982
28,Perempuan,Sarjana,Pengangguran,Cerai,5,17439230,Jampang,3753875576967080
38,Perempuan,SMP,Guru,Belum Kawin,4,15555527,Sukabumi,7965758682083486
32,Perempuan,Sarjana,Guru,Cerai,2,18203039,Parungkuda,9054073133234659
35,Perempuan,SMP,Mahasiswa,Cerai,2,14797135,Parungkuda,4676591312173967
37,Perempuan,SMA,Pelajar,Cerai,1,14265584,Jampang,2653857425210521
25,Laki-laki,Diploma,Pengangguran,Kawin,4,2181132,Jampang,2124094072386730
28,Laki-laki,Sarjana,Pelajar,Cerai,4,689176,Sukabumi,7352916304143213
34,Laki-laki,SMP,Mahasiswa,Belum Kawin,5,18041793,Parungkuda,8335709674103538
37,Laki-laki,Sarjana,Pengangguran,Belum Kawin,3,16622306,Cibadak,4643095867875801
29,Perempuan,Pascasarjana,Mahasiswa,Cerai,2,13962297,Pelabuhan Ratu,7903260640487993
26,Perempuan,SMA,Pelajar,Cerai,4,6659314,Parungkuda,7665263780840721
29,Laki-laki,SMP,Guru,Kawin,5,13753961,Pelabuhan Ratu,4406978390172395
25,Laki-laki,Sarjana,Pengangguran,Cerai,3,11072181,Pelabuhan Ratu,9182866269346302
24,Perempuan,SMA,Guru,Kawin,3,6438462,Sukabumi,2175394993656658
22,Laki-laki,SMP,Guru,Belum Kawin,2,5451000,Sukabumi,3476024190467628
25,Laki-laki,SD,Guru,Cerai,0,12537203,Pelabuhan Ratu,5388963968851960
36,Perempuan,SMP,Pelajar,Belum Kawin,5,15097785,Cisaat,7555219584850069
33,Perempuan,SMA,Pelajar,Cerai,0,17036194,Pelabuhan Ratu,9391896850528750
36,Perempuan,Diploma,Pelajar,Cerai,4,12007115,Cisaat,9831216609175389
33,Laki-laki,SD,Kuli,Kawin,5,17431987,Pelabuhan Ratu,0085205087130341
25,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,1,2632487,Cibadak,7547413424077299
26,Laki-laki,SMA,PNS,Cerai,2,18353628,Jampang,8029446852822155
30,Perempuan,SMP,Mahasiswa,Cerai,5,13041375,Parungkuda,4380215784107117
29,Laki-laki,Diploma,Kuli,Kawin,1,12836040,Cibadak,5014946282625961
24,Perempuan,SMA,PNS,Belum Kawin,5,8559576,Cisaat,4091026817048999
31,Perempuan,Sarjana,Guru,Kawin,3,17170533,Sukabumi,3483301805174819
31,Perempuan,SMA,Guru,Kawin,2,6501331,Jampang,4148555599482608
28,Perempuan,SD,Kuli,Belum Kawin,2,2270020,Parungkuda,4189497763585180
33,Perempuan,Sarjana,Kuli,Belum Kawin,0,6300969,Parungkuda,0898631781309218
36,Perempuan,Pascasarjana,Mahasiswa,Belum Kawin,5,1760331,Parungkuda,2912868477680989
33,Laki-laki,SD,Pengangguran,Cerai,0,19208799,Cibadak,6289608085711241
30,Laki-laki,Sarjana,Mahasiswa,Cerai,2,16628820,Sukabumi,5938438240071424
39,Laki-laki,Sarjana,Mahasiswa,Cerai,5,8547318,Cibadak,6039961716303240
39,Perempuan,Sarjana,PNS,Cerai,0,2882885,Parungkuda,3188053304360756
37,Perempuan,SD,Pelajar,Cerai,2,14166771,Jampang,0519353002323797
32,Laki-laki,Sarjana,Kuli,Cerai,5,14418719,Pelabuhan Ratu,8628209786692312
35,Perempuan,Diploma,Mahasiswa,Kawin,4,10696240,Parungkuda,7467731362296565
28,Perempuan,SD,Guru,Cerai,3,6436256,Sukabumi,0603224844119836
22,Laki-laki,Sarjana,Pengangguran,Belum Kawin,2,4763311,Sukabumi,3175688904787984
25,Perempuan,Diploma,Pengangguran,Belum Kawin,0,8853582,Parungkuda,8338448402059767
26,Laki-laki,SMP,Mahasiswa,Kawin,5,6508599,Parungkuda,8925930518038804
27,Laki-laki,SD,Kuli,Cerai,2,1709109,Cisaat,4683035249022882
26,Perempuan,SD,Pelajar,Kawin,1,17256292,Pelabuhan Ratu,0297923705928433
33,Perempuan,SMA,Kuli,Kawin,3,19324483,Parungkuda,8387463886857260
33,Perempuan,SMA,Pelajar,Kawin,2,13543046,Sukabumi,5178805473728657
27,Perempuan,Sarjana,Pelajar,Kawin,2,4298529,Sukabumi,1882341089518611
26,Perempuan,Pascasarjana,Kuli,Cerai,5,2681787,Cibadak,0515720177257132
29,Laki-laki,SMP,Kuli,Kawin,5,18640047,Parungkuda,3563864598401441
37,Laki-laki,SMA,Pengangguran,Cerai,4,14010880,Parungkuda,3174502401996474
27,Laki-laki,Diploma,Mahasiswa,Belum Kawin,2,10820365,Cisaat,3426868096820599
30,Laki-laki,Diploma,Pelajar,Belum Kawin,4,6190530,Jampang,1223126848430417
38,Laki-laki,Pascasarjana,Guru,Belum Kawin,1,8660214,Cibadak,6556690489190794
28,Laki-laki,Sarjana,PNS,Cerai,4,16210670,Jampang,6494932441827168
36,Perempuan,SMP,Pengangguran,Kawin,0,17676510,Sukabumi,1976781843606603
36,Perempuan,SMP,Pengangguran,Cerai,3,8901034,Jampang,8149412265216705
29,Perempuan,SMP,Mahasiswa,Kawin,5,4111484,Parungkuda,3189215210602937
27,Perempuan,SMP,Pelajar,Belum Kawin,0,9188213,Pelabuhan Ratu,1509964807543169
36,Laki-laki,Diploma,Pengangguran,Cerai,1,7641277,Jampang,9699022281548884
32,Perempuan,SMP,Pelajar,Belum Kawin,1,8593826,Pelabuhan Ratu,1917041745149923
32,Perempuan,SMA,Mahasiswa,Cerai,2,11913209,Jampang,6855260377816169
39,Perempuan,Diploma,Mahasiswa,Kawin,1,14375719,Parungkuda,7888964466156076
25,Perempuan,Diploma,PNS,Cerai,3,13702369,Parungkuda,0873799200917186
37,Perempuan,Sarjana,Pengangguran,Cerai,2,7522225,Jampang,0276369397382895
33,Perempuan,SMA,Pengangguran,Belum Kawin,5,2710652,Cisaat,3456844151257119
35,Perempuan,SMA,Pengangguran,Kawin,2,15567291,Pelabuhan Ratu,3393902355277967
27,Laki-laki,Diploma,Mahasiswa,Kawin,4,19667102,Cisaat,3292761013428032
30,Laki-laki,Diploma,Pelajar,Belum Kawin,3,635191,Cibadak,5834285322264104
33,Laki-laki,SMA,Mahasiswa,Kawin,2,8915871,Cibadak,0060378734947693
39,Perempuan,Pascasarjana,Guru,Belum Kawin,4,4819652,Cisaat,7076323463038610
29,Perempuan,Diploma,Guru,Belum Kawin,4,11591365,Cisaat,7476235012648366
25,Laki-laki,Sarjana,Mahasiswa,Belum Kawin,3,4189340,Parungkuda,8149712112332316
24,Laki-laki,SMA,Pengangguran,Cerai,0,7495907,Sukabumi,8438550768862971
23,Perempuan,SMA,PNS,Cerai,0,14005182,Cisaat,9876601389055801
30,Perempuan,Diploma,Guru,Cerai,0,11502129,Cibadak,9932489071873703
37,Perempuan,Sarjana,Mahasiswa,Kawin,5,2818711,Cibadak,3604275579714283
22,Laki-laki,SD,Mahasiswa,Cerai,3,18835649,Cibadak,7316337014423549
35,Laki-laki,SMP,Pengangguran,Cerai,1,6734086,Cisaat,4605484662401597
37,Perempuan,SMP,Guru,Kawin,1,18236251,Cisaat,4177434304228122
38,Perempuan,SMP,PNS,Belum Kawin,5,10628670,Cisaat,5447121587269164
26,Laki-laki,Diploma,PNS,Belum Kawin,1,7251281,Sukabumi,5170514618125356
34,Perempuan,SMA,Kuli,Belum Kawin,2,11926946,Cibadak,1582781200427032
23,Perempuan,Pascasarjana,Pelajar,Kawin,0,7406265,Parungkuda,6722631385663416
24,Laki-laki,SMP,PNS,Cerai,0,4880744,Sukabumi,0802782803375788
32,Laki-laki,Sarjana,Mahasiswa,Belum Kawin,2,16268673,Jampang,0204405904889202
39,Perempuan,Pascasarjana,Mahasiswa,Belum Kawin,3,2520808,Jampang,2319604865330626
29,Laki-laki,SMP,Mahasiswa,Kawin,5,12536886,Jampang,0704878678078729
22,Laki-laki,SMP,Mahasiswa,Belum Kawin,0,6294378,Cibadak,3200491820824334
23,Laki-laki,SD,Pengangguran,Cerai,3,12967913,Parungkuda,0397300405583193
26,Laki-laki,Pascasarjana,Mahasiswa,Kawin,5,16081480,Cisaat,1112272377620469
27,Perempuan,SD,Pelajar,Belum Kawin,4,8248255,Cibadak,1404537237645423
22,Perempuan,Pascasarjana,Mahasiswa,Belum Kawin,0,6753169,Parungkuda,6290605930204836
30,Laki-laki,Sarjana,Mahasiswa,Kawin,0,6816747,Jampang,6335097231495365
28,Perempuan,SMA,PNS,Cerai,1,8451093,Pelabuhan Ratu,8435225655880005
24,Laki-laki,Diploma,Pengangguran,Belum Kawin,0,6062408,Pelabuhan Ratu,1777994214483807
34,Laki-laki,Pascasarjana,Guru,Cerai,3,19854293,Jampang,6765097685937925
23,Laki-laki,Pascasarjana,Guru,Cerai,4,9069838,Parungkuda,2148315475521024
36,Perempuan,SMP,PNS,Belum Kawin,5,7380785,Pelabuhan Ratu,5174888044215219
26,Laki-laki,Diploma,Kuli,Kawin,0,7470677,Jampang,6162619136538677
23,Laki-laki,SMP,Pelajar,Belum Kawin,2,18064668,Jampang,7690947962159158
